Time (ms),Sound Level
44.790172815322876,493
44.81880974769592,493
44.847503900527954,493
44.876208782196045,493
44.9048388004303,493
44.933337688446045,489
44.95814490318298,526
44.986769914627075,534
45.015440940856934,423
45.04414892196655,381
45.07276391983032,493
45.1012499332428,513
45.12994408607483,450
45.158769845962524,509
45.183295011520386,508
45.21193075180054,487
45.24067997932434,415
45.26930785179138,453
45.297977685928345,462
45.32661294937134,514
45.355323791503906,497
45.37996482849121,496
45.408660888671875,494
45.43733191490173,492
45.46589207649231,495
45.49467396736145,493
45.5233108997345,494
45.551886796951294,494
45.57663369178772,493
45.605292081832886,493
45.63384795188904,493
45.66250276565552,493
45.691274881362915,493
45.719846963882446,492
45.74860095977783,493
45.77323389053345,493
45.80177879333496,493
45.830596923828125,493
45.859241008758545,493
45.88787388801575,493
45.91659379005432,493
45.94521188735962,493
45.97385907173157,493
45.99852275848389,493
46.02722978591919,493
46.055858850479126,493
46.0845160484314,493
46.11296582221985,493
46.14187002182007,490
46.1705048084259,492
46.19505000114441,489
46.22376799583435,493
46.2524197101593,493
46.28113794326782,493
46.3098087310791,490
46.3384108543396,492
46.367058992385864,492
46.39172983169556,493
46.42046594619751,493
46.44915580749512,493
46.477627754211426,493
46.50647282600403,493
46.53509879112244,492
46.56373405456543,493
46.588411808013916,493
46.61699199676514,493
46.64568591117859,493
46.67441201210022,493
46.70295596122742,493
46.73161697387695,493
46.76034092903137,493
46.78493285179138,493
46.81369090080261,493
46.84232974052429,493
46.87089467048645,493
46.89969301223755,493
46.928340911865234,493
46.956915855407715,493
46.98564672470093,493
47.01030874252319,493
47.03888487815857,498
47.06750202178955,508
47.096250772476196,499
47.12478494644165,458
47.153631925582886,594
47.198713064193726,359
47.2273428440094,437
47.25601100921631,550
47.30105495452881,500
47.32974195480347,536
47.35842299461365,479
47.38704586029053,522
47.415765047073364,460
47.44425892829895,470
47.469006061553955,488
47.497795820236206,491
47.526227951049805,496
47.555001735687256,495
47.58371305465698,494
47.612322092056274,495
47.640942096710205,494
47.66569995880127,492
47.694238901138306,493
47.72293496131897,491
47.75172400474548,489
47.780080795288086,493
47.808711767196655,494
47.837424755096436,493
47.866004943847656,493
47.89065599441528,491
47.919353723526,491
47.94803977012634,494
47.97665309906006,494
48.00533604621887,493
48.033966064453125,494
48.062644958496094,490
48.08727812767029,492
48.11595797538757,491
48.144639015197754,494
48.173184871673584,494
48.2019829750061,493
48.23058199882507,493
48.259291887283325,494
48.28400206565857,493
48.31258797645569,494
48.341203927993774,494
48.36997079849243,494
48.39856696128845,494
48.427228927612305,494
48.45590281486511,494
48.48052191734314,494
48.50917387008667,494
48.53789210319519,494
48.56655693054199,494
48.59518885612488,494
48.623908042907715,494
48.65255284309387,493
48.68123388290405,494
48.705864906311035,494
48.734768867492676,494
48.7634699344635,494
48.79201674461365,494
48.82069182395935,494
48.849445819854736,494
48.87796592712402,494
48.90264177322388,495
48.931461811065674,494
48.95997214317322,494
48.98873972892761,494
49.017390727996826,494
49.04601287841797,494
49.074567794799805,494
49.0992169380188,494
49.12811803817749,494
49.15656900405884,494
49.185412883758545,494
49.214197874069214,494
49.24262094497681,494
49.27125096321106,494
49.29595589637756,494
49.32464575767517,492
49.35327696800232,494
49.38189888000488,494
49.410659074783325,494
49.43902277946472,494
49.46769309043884,494
49.49234390258789,494
49.52104592323303,490
49.54992413520813,494
49.578603982925415,495
49.60721397399902,494
49.63566493988037,494
49.66457176208496,494
49.69327783584595,490
49.717910051345825,494
49.74645400047302,494
49.7751259803772,494
49.803874015808105,495
49.832566022872925,494
49.86104393005371,494
49.8897500038147,490
49.91434907913208,495
49.94309401512146,495
49.97184896469116,493
50.00037598609924,510
50.02905583381653,539
50.05770182609558,551
50.102936029434204,578
50.15197277069092,504
50.176283836364746,536
50.205326080322266,484
50.2338969707489,517
50.26246190071106,477
50.291207790374756,474
50.319944858551025,494
50.34865188598633,541
50.373278856277466,496
50.401939868927,503
50.43062973022461,491
50.45929193496704,496
50.487937927246094,494
50.516618967056274,494
50.54523277282715,495
50.5739369392395,494
50.59858775138855,495
50.627283811569214,494
50.65590691566467,494
50.684574842453,494
50.71324396133423,494
50.74189376831055,492
50.77053999900818,494
50.79512977600098,494
50.82389283180237,494
50.85241079330444,494
50.88107895851135,494
50.90984082221985,494
50.93849968910217,494
50.96703314781189,494
50.9917938709259,494
51.020493030548096,494
51.049113750457764,494
51.07783389091492,490
51.10646986961365,494
51.13505673408508,494
51.16366481781006,494
51.188419818878174,494
51.21695303916931,494
51.245742082595825,494
51.27439999580383,491
51.3030469417572,494
51.33170676231384,495
51.3603777885437,495
51.38901710510254,495
51.413609981536865,492
51.44225883483887,491
51.470961809158325,494
51.499568939208984,494
51.52826499938965,494
51.55693697929382,495
51.58562397956848,494
51.61007595062256,494
51.63879871368408,494
51.667593002319336,494
51.69630479812622,495
51.725082874298096,495
51.753689765930176,495
51.78233599662781,495
51.80693697929382,495
51.8355188369751,494
51.8641939163208,495
51.89296197891235,495
51.921626806259155,495
51.95017194747925,495
51.97895383834839,495
52.003708839416504,495
52.031977891922,495
52.06059789657593,495
52.08950090408325,495
52.11812686920166,495
52.14720797538757,464
52.17552304267883,483
52.200181007385254,408
52.22885084152222,426
52.257483959198,540
52.286186933517456,535
52.3148238658905,563
52.35964274406433,468
52.388449907302856,520
52.41721987724304,529
52.445889949798584,505
52.47457480430603,538
52.50314688682556,492
52.53183698654175,486
52.55651497840881,502
52.585190773010254,493
52.61368799209595,494
52.642624855041504,495
52.67112898826599,494
52.699869871139526,496
52.728537797927856,494
52.753077030181885,495
52.78166699409485,496
52.81050181388855,495
52.83910298347473,496
52.86788988113403,495
52.896485805511475,495
52.9251070022583,495
52.94983792304993,494
52.97849178314209,496
53.00684595108032,495
53.035815954208374,496
53.06447386741638,495
53.092941999435425,495
53.12170696258545,493
53.150375843048096,496
53.17499494552612,492
53.2036337852478,496
53.232308864593506,496
53.261011838912964,495
53.289655923843384,495
53.31839203834534,495
53.34707999229431,494
53.37174081802368,496
53.400290966033936,495
53.42895698547363,495
53.45766496658325,495
53.486331939697266,495
53.514976024627686,495
53.54364585876465,495
53.568274974823,495
53.59693694114685,495
53.62567186355591,495
53.65424299240112,495
53.6829879283905,495
53.711535930633545,495
53.740149974823,495
53.76481485366821,495
53.79364609718323,495
53.82218790054321,495
53.85084795951843,495
53.87949895858765,495
53.9081757068634,495
53.93696594238281,495
53.96157097816467,495
53.99015283584595,495
54.018831729888916,495
54.04757881164551,495
54.07619881629944,495
54.104899883270264,495
54.13354706764221,495
54.16217803955078,495
54.18645882606506,495
54.21544694900513,495
54.24410700798035,495
54.27281093597412,495
54.301472902297974,495
54.33009886741638,495
54.35879707336426,494
54.38343381881714,495
54.41213274002075,495
54.440834045410156,495
54.46946573257446,495
54.498106718063354,495
54.52674579620361,514
54.55532908439636,479
54.5801100730896,480
54.608656883239746,503
54.637380838394165,548
54.66606593132019,553
54.71109390258789,437
54.73973608016968,423
54.768526792526245,479
54.79715895652771,461
54.82584285736084,509
54.85448694229126,462
54.88311195373535,470
54.907803773880005,477
54.93644189834595,513
54.96511197090149,498
54.99376583099365,500
55.02248692512512,491
55.0511429309845,495
55.079763889312744,496
55.1084258556366,495
55.132789850234985,495
55.16174101829529,494
55.19031810760498,495
55.2192177772522,494
55.24772667884827,494
55.276341915130615,495
55.30500888824463,494
55.329646825790405,495
55.35826587677002,494
55.38696074485779,494
55.41563892364502,494
55.44420599937439,494
55.47300672531128,494
55.501672983169556,494
55.52625775337219,495
55.55501174926758,495
55.58364009857178,494
55.61224293708801,494
55.64099597930908,494
55.669660806655884,495
55.69817280769348,495
55.72290778160095,495
55.75162386894226,495
55.78018403053284,495
55.808841943740845,495
55.83761477470398,495
55.86617183685303,495
55.89489793777466,495
55.92348790168762,495
55.948221921920776,495
55.97689485549927,495
56.005537033081055,494
56.03418183326721,494
56.06296396255493,494
56.091532945632935,495
56.11992287635803,494
56.144882917404175,494
56.17353892326355,494
56.202149868011475,494
56.23079180717468,494
56.25947690010071,492
56.288057804107666,492
56.31681299209595,495
56.34146690368652,494
56.37006378173828,493
56.39879298210144,494
56.4273579120636,493
56.45610690116882,494
56.484752893447876,492
56.51342487335205,495
56.53808403015137,494
56.56677770614624,494
56.59536695480347,494
56.624101877212524,491
56.65274906158447,494
56.68129086494446,494
56.71002697944641,443
56.734702825546265,470
56.76328182220459,462
56.79203772544861,466
56.82061576843262,478
56.84925699234009,564
56.89435887336731,391
56.922980070114136,598
56.972163677215576,555
57.01723599433899,534
57.045987129211426,458
57.07465481758118,486
57.10315012931824,495
57.132051944732666,490
57.15663003921509,493
57.18526101112366,496
57.21436595916748,493
57.24221587181091,495
57.27121090888977,494
57.299837827682495,495
57.32854890823364,491
57.353204011917114,495
57.38187789916992,495
57.4105007648468,494
57.43925595283508,495
57.467782735824585,495
57.49657988548279,491
57.52519702911377,495
57.54984903335571,496
57.578431844711304,495
57.60700178146362,495
57.635637044906616,495
57.66426396369934,495
57.69295692443848,495
57.72145199775696,495
57.75021696090698,495
57.774847984313965,495
57.80345892906189,495
57.83221769332886,495
57.86082577705383,494
57.88952398300171,491
57.91817283630371,494
57.94683289527893,492
57.97147989273071,495
58.000131130218506,495
58.02876687049866,495
58.057482957839966,495
58.08610773086548,492
58.11479592323303,494
58.14360690116882,496
58.16805386543274,495
58.19671869277954,495
58.225367069244385,495
58.25410795211792,492
58.282694816589355,494
58.31133580207825,494
58.34009790420532,495
58.36461591720581,495
58.39331674575806,495
58.42200970649719,495
58.450705766677856,495
58.47936201095581,495
58.508049964904785,495
58.53670787811279,495
58.56540393829346,495
58.58995580673218,495
58.618654012680054,495
58.64732789993286,495
58.67596888542175,494
58.704659938812256,494
58.73334097862244,494
58.76200079917908,494
58.78661298751831,494
58.815269947052,494
58.84392976760864,480
58.87263369560242,574
58.91794204711914,537
58.946638107299805,419
58.97529077529907,542
59.00396680831909,552
59.04894280433655,455
59.07773780822754,390
59.10646390914917,485
59.13505482673645,364
59.16360592842102,570
59.208709716796875,479
59.23726987838745,498
59.26611089706421,490
59.29472088813782,497
59.323405027389526,490
59.35207390785217,497
59.37668299674988,496
59.40538287162781,493
59.43397283554077,495
59.46277976036072,495
59.491331815719604,494
59.520052909851074,491
59.5484459400177,495
59.57713580131531,495
59.601746797561646,495
59.63039588928223,495
59.659257888793945,495
59.688045024871826,495
59.71674990653992,491
59.7452449798584,495
59.774030685424805,496
59.79854893684387,495
59.82733106613159,495
59.855995893478394,494
59.88462471961975,491
59.91329479217529,491
59.94198298454285,495
59.970645904541016,496
59.99517893791199,495
